transaction_id,customer_id,transaction_date,amount,payment_status
T261578,C19661,2024-03-02,1073.16,Paid
T261579,C19661,2024-04-01,1031.7,Paid
T261580,C19661,2024-05-01,1058.73,Paid
T261581,C19661,2024-05-31,1067.19,Paid
T261582,C19661,2024-06-30,1002.41,Paid
T261583,C19661,2024-07-30,999.11,Paid
T261584,C19661,2024-08-29,1049.69,Paid
T261585,C19661,2024-09-28,1043.45,Paid
T261586,C19661,2024-10-28,995.71,Failed
T261587,C19661,2024-11-27,987.1,Paid
T261588,C19661,2024-12-27,990.42,Paid
T261589,C19661,2025-01-26,1002.54,Paid
T261590,C19661,2025-02-25,1010.25,Paid
T261591,C19661,2025-03-27,1052.39,Paid
T261592,C19662,2024-05-18,795.28,Paid
T261593,C19662,2024-06-17,795.85,Paid
T261594,C19662,2024-07-17,814.72,Paid
T261595,C19662,2024-08-16,781.63,Paid
T261596,C19662,2024-09-15,747.1,Paid
T261597,C19662,2024-10-15,752.87,Paid
T261598,C19662,2024-11-14,753.34,Paid
T261599,C19662,2024-12-14,752.12,Paid
T261600,C19662,2025-01-13,773.26,Paid
T261601,C19662,2025-02-12,797.15,Paid
T261602,C19662,2025-03-14,769.46,Failed
T261603,C19662,2025-04-13,762.76,Paid
T261604,C19662,2025-05-13,750.91,Paid
T261605,C19662,2025-06-12,813.88,Paid
T261606,C19662,2025-07-12,789.77,Paid
T261607,C19662,2025-08-11,800.5,Paid
T261608,C19662,2025-09-10,782.73,Paid
T261609,C19662,2025-10-10,798.98,Paid
T261610,C19662,2025-11-09,784.06,Paid
T261611,C19662,2025-12-09,800.01,Paid
T261612,C19662,2026-01-08,762.0,Paid
T261613,C19662,2026-02-07,785.59,Paid
T261614,C19662,2026-03-09,744.09,Paid
T261615,C19662,2026-04-08,813.07,Paid
T261616,C19662,2026-05-08,802.59,Paid
T261617,C19662,2026-06-07,747.23,Paid
T261618,C19662,2026-07-07,794.83,Paid
T261619,C19662,2026-08-06,771.41,Paid
T261620,C19663,2024-01-02,725.35,Paid
T261621,C19663,2024-02-01,685.34,Paid
T261622,C19663,2024-03-02,671.45,Paid
T261623,C19663,2024-04-01,692.6,Paid
T261624,C19663,2024-05-01,708.21,Paid
T261625,C19663,2024-05-31,676.37,Paid
T261626,C19663,2024-06-30,675.97,Paid
T261627,C19663,2024-07-30,719.46,Failed
T261628,C19663,2024-08-29,723.3,Paid
T261629,C19663,2024-09-28,734.81,Paid
T261630,C19663,2024-10-28,713.08,Paid
T261631,C19663,2024-11-27,714.52,Paid
T261632,C19663,2024-12-27,712.56,Failed
T261633,C19663,2025-01-26,681.39,Paid
T261634,C19663,2025-02-25,694.95,Paid
T261635,C19663,2025-03-27,682.73,Refunded
T261636,C19663,2025-04-26,699.49,Paid
T261637,C19663,2025-05-26,671.79,Paid
T261638,C19663,2025-06-25,671.84,Paid
T261639,C19663,2025-07-25,720.33,Paid
T261640,C19663,2025-08-24,709.84,Paid
T261641,C19663,2025-09-23,685.36,Paid
T261642,C19663,2025-10-23,696.19,Failed
T261643,C19663,2025-11-22,685.41,Paid
T261644,C19663,2025-12-22,730.23,Paid
T261645,C19663,2026-01-21,696.83,Paid
T261646,C19663,2026-02-20,717.44,Paid
T261647,C19663,2026-03-22,682.69,Paid
T261648,C19663,2026-04-21,700.18,Paid
T261649,C19663,2026-05-21,720.75,Paid
T261650,C19663,2026-06-20,680.58,Paid
T261651,C19663,2026-07-20,708.02,Paid
T261652,C19663,2026-08-19,734.4,Failed
T261653,C19664,2024-08-08,346.74,Refunded
T261654,C19664,2024-09-07,369.68,Paid
T261655,C19664,2024-10-07,350.82,Paid
T261656,C19664,2024-11-06,372.49,Paid
T261657,C19664,2024-12-06,357.22,Paid
T261658,C19664,2025-01-05,348.15,Paid
T261659,C19664,2025-02-04,348.42,Paid
T261660,C19664,2025-03-06,357.19,Paid
T261661,C19664,2025-04-05,346.19,Paid
T261662,C19664,2025-05-05,374.08,Paid
T261663,C19664,2025-06-04,372.69,Refunded
T261664,C19664,2025-07-04,345.88,Paid
T261665,C19664,2025-08-03,375.18,Failed
T261666,C19664,2025-09-02,371.62,Paid
T261667,C19664,2025-10-02,358.64,Paid
T261668,C19664,2025-11-01,346.7,Paid
T261669,C19664,2025-12-01,379.5,Paid
T261670,C19664,2025-12-31,367.67,Paid
T261671,C19664,2026-01-30,380.54,Paid
T261672,C19664,2026-03-01,374.89,Paid
T261673,C19664,2026-03-31,377.68,Paid
T261674,C19664,2026-04-30,363.75,Failed
T261675,C19664,2026-05-30,370.87,Paid
T261676,C19664,2026-06-29,358.02,Paid
T261677,C19664,2026-07-29,379.0,Paid
T261678,C19665,2023-12-26,764.75,Paid
T261679,C19665,2024-01-25,704.7,Paid
T261680,C19665,2024-02-24,755.02,Paid
T261681,C19665,2024-03-25,711.13,Paid
T261682,C19665,2024-04-24,719.51,Paid
T261683,C19665,2024-05-24,747.42,Paid
T261684,C19665,2024-06-23,761.36,Paid
T261685,C19665,2024-07-23,731.99,Paid
T261686,C19666,2026-05-14,387.91,Paid
T261687,C19666,2026-06-13,422.66,Paid
T261688,C19666,2026-07-13,416.78,Paid
T261689,C19666,2026-08-12,396.07,Paid
T261690,C19667,2023-12-09,343.11,Paid
T261691,C19667,2024-01-08,351.31,Paid
T261692,C19667,2024-02-07,344.14,Paid
T261693,C19667,2024-03-08,326.42,Paid
T261694,C19667,2024-04-07,329.03,Paid
T261695,C19667,2024-05-07,337.52,Paid
T261696,C19667,2024-06-06,336.9,Paid
T261697,C19667,2024-07-06,326.1,Paid
T261698,C19667,2024-08-05,342.88,Paid
T261699,C19667,2024-09-04,328.38,Paid
T261700,C19667,2024-10-04,347.42,Paid
T261701,C19667,2024-11-03,344.96,Paid
T261702,C19667,2024-12-03,336.64,Paid
T261703,C19667,2025-01-02,333.84,Paid
T261704,C19667,2025-02-01,332.56,Paid
T261705,C19667,2025-03-03,334.69,Paid
T261706,C19667,2025-04-02,354.01,Paid
T261707,C19667,2025-05-02,336.73,Paid
T261708,C19667,2025-06-01,351.39,Paid
T261709,C19667,2025-07-01,351.14,Paid
T261710,C19667,2025-07-31,342.47,Paid
T261711,C19667,2025-08-30,328.9,Paid
T261712,C19667,2025-09-29,355.97,Paid
T261713,C19667,2025-10-29,335.83,Paid
T261714,C19667,2025-11-28,349.69,Paid
T261715,C19667,2025-12-28,333.71,Paid
T261716,C19667,2026-01-27,349.96,Paid
T261717,C19667,2026-02-26,349.25,Failed
T261718,C19667,2026-03-28,353.33,Paid
T261719,C19667,2026-04-27,353.71,Failed
T261720,C19667,2026-05-27,327.98,Paid
T261721,C19667,2026-06-26,328.9,Paid
T261722,C19667,2026-07-26,335.69,Paid
T261723,C19668,2025-10-20,382.29,Paid
T261724,C19668,2025-11-19,391.06,Failed
T261725,C19668,2025-12-19,379.51,Paid
T261726,C19668,2026-01-18,377.88,Paid
T261727,C19668,2026-02-17,401.03,Paid
T261728,C19668,2026-03-19,386.4,Paid
T261729,C19668,2026-04-18,379.79,Paid
T261730,C19668,2026-05-18,376.15,Paid
T261731,C19668,2026-06-17,395.32,Paid
T261732,C19668,2026-07-17,391.6,Paid
T261733,C19668,2026-08-16,397.23,Paid
T261734,C19669,2025-07-08,657.75,Paid
T261735,C19669,2025-08-07,658.82,Paid
T261736,C19669,2025-09-06,654.99,Paid
T261737,C19669,2025-10-06,668.11,Paid
T261738,C19669,2025-11-05,662.98,Refunded
T261739,C19669,2025-12-05,709.93,Paid
T261740,C19669,2026-01-04,713.43,Refunded
T261741,C19669,2026-02-03,688.48,Paid
T261742,C19669,2026-03-05,702.38,Paid
T261743,C19669,2026-04-04,696.73,Paid
T261744,C19669,2026-05-04,699.25,Paid
T261745,C19669,2026-06-03,664.49,Failed
T261746,C19669,2026-07-03,710.56,Paid
T261747,C19669,2026-08-02,681.55,Paid
T261748,C19670,2024-01-03,297.33,Paid
T261749,C19670,2024-02-02,311.62,Paid
T261750,C19670,2024-03-03,300.81,Paid
T261751,C19670,2024-04-02,308.82,Paid
T261752,C19670,2024-05-02,304.32,Paid
T261753,C19670,2024-06-01,302.24,Paid
T261754,C19670,2024-07-01,295.48,Paid
T261755,C19670,2024-07-31,307.5,Paid
T261756,C19670,2024-08-30,297.52,Paid
T261757,C19670,2024-09-29,306.54,Paid
T261758,C19670,2024-10-29,300.37,Failed
T261759,C19670,2024-11-28,315.85,Paid
T261760,C19671,2026-08-10,1326.6,Paid
T261761,C19672,2025-03-22,378.78,Paid
T261762,C19672,2025-04-21,355.51,Paid
T261763,C19672,2025-05-21,363.43,Paid
T261764,C19672,2025-06-20,360.21,Paid
T261765,C19672,2025-07-20,378.46,Failed
T261766,C19672,2025-08-19,388.4,Paid
T261767,C19672,2025-09-18,378.2,Paid
T261768,C19672,2025-10-18,360.75,Failed
T261769,C19672,2025-11-17,390.28,Paid
T261770,C19672,2025-12-17,356.4,Failed
T261771,C19672,2026-01-16,385.89,Paid
T261772,C19672,2026-02-15,367.5,Paid
T261773,C19672,2026-03-17,358.03,Refunded
T261774,C19672,2026-04-16,376.9,Paid
T261775,C19672,2026-05-16,386.57,Paid
T261776,C19672,2026-06-15,384.53,Paid
T261777,C19672,2026-07-15,378.79,Paid
T261778,C19672,2026-08-14,390.73,Paid
T261779,C19673,2025-12-29,872.36,Paid
T261780,C19673,2026-01-28,834.99,Paid
T261781,C19673,2026-02-27,834.86,Paid
T261782,C19673,2026-03-29,856.05,Failed
T261783,C19673,2026-04-28,904.38,Paid
T261784,C19673,2026-05-28,871.35,Refunded
T261785,C19673,2026-06-27,857.07,Paid
T261786,C19673,2026-07-27,842.4,Paid
T261787,C19674,2025-05-13,679.15,Paid
T261788,C19674,2025-06-12,672.72,Paid
T261789,C19674,2025-07-12,698.46,Paid
T261790,C19674,2025-08-11,685.18,Paid
T261791,C19674,2025-09-10,697.36,Paid
T261792,C19674,2025-10-10,742.85,Paid
T261793,C19674,2025-11-09,738.41,Paid
T261794,C19674,2025-12-09,735.0,Paid
T261795,C19674,2026-01-08,677.77,Paid
T261796,C19674,2026-02-07,687.78,Paid
T261797,C19674,2026-03-09,689.36,Paid
T261798,C19674,2026-04-08,676.63,Refunded
T261799,C19674,2026-05-08,678.8,Failed
T261800,C19674,2026-06-07,732.4,Paid
T261801,C19674,2026-07-07,711.85,Paid
T261802,C19674,2026-08-06,706.64,Paid
T261803,C19675,2026-05-06,598.28,Paid
T261804,C19675,2026-06-05,590.22,Refunded
T261805,C19675,2026-07-05,590.76,Paid
T261806,C19676,2026-07-24,348.21,Paid
T261807,C19676,2026-08-23,347.37,Paid
T261808,C19677,2026-06-02,1189.14,Paid
T261809,C19677,2026-07-02,1180.29,Paid
T261810,C19677,2026-08-01,1093.13,Paid
T261811,C19678,2023-11-01,621.43,Failed
T261812,C19678,2023-12-01,624.19,Paid
T261813,C19678,2023-12-31,605.81,Paid
T261814,C19678,2024-01-30,627.9,Paid
T261815,C19678,2024-02-29,649.65,Paid
T261816,C19678,2024-03-30,595.82,Refunded
T261817,C19678,2024-04-29,640.3,Paid
T261818,C19678,2024-05-29,614.39,Paid
T261819,C19678,2024-06-28,619.31,Failed
T261820,C19678,2024-07-28,637.14,Paid
T261821,C19678,2024-08-27,625.95,Refunded
T261822,C19678,2024-09-26,598.13,Paid
T261823,C19678,2024-10-26,641.59,Paid
T261824,C19678,2024-11-25,626.77,Paid
T261825,C19678,2024-12-25,648.46,Paid
T261826,C19678,2025-01-24,613.55,Failed
T261827,C19678,2025-02-23,631.62,Paid
T261828,C19678,2025-03-25,632.58,Paid
T261829,C19678,2025-04-24,636.53,Paid
T261830,C19678,2025-05-24,652.27,Paid
T261831,C19678,2025-06-23,599.79,Paid
T261832,C19678,2025-07-23,627.99,Paid
T261833,C19678,2025-08-22,597.56,Paid
T261834,C19678,2025-09-21,629.89,Paid
T261835,C19678,2025-10-21,646.14,Paid
T261836,C19678,2025-11-20,640.04,Paid
T261837,C19678,2025-12-20,623.61,Paid
T261838,C19678,2026-01-19,644.96,Paid
T261839,C19678,2026-02-18,633.17,Paid
T261840,C19678,2026-03-20,615.18,Failed
T261841,C19678,2026-04-19,633.06,Paid
T261842,C19678,2026-05-19,595.15,Failed
T261843,C19678,2026-06-18,652.0,Failed
T261844,C19678,2026-07-18,625.1,Paid
T261845,C19678,2026-08-17,599.05,Paid
T261846,C19679,2025-09-29,1484.09,Paid
T261847,C19679,2025-10-29,1448.97,Paid
T261848,C19680,2025-12-11,335.44,Paid
T261849,C19680,2026-01-10,344.67,Paid
T261850,C19680,2026-02-09,317.98,Paid
T261851,C19680,2026-03-11,315.56,Paid
T261852,C19680,2026-04-10,326.04,Paid
T261853,C19680,2026-05-10,318.51,Paid
T261854,C19680,2026-06-09,334.88,Paid
T261855,C19680,2026-07-09,338.85,Paid
T261856,C19680,2026-08-08,333.98,Paid
T261857,C19681,2025-02-13,1122.63,Paid
T261858,C19681,2025-03-15,1104.57,Paid
T261859,C19681,2025-04-14,1043.61,Paid
T261860,C19681,2025-05-14,1094.11,Paid
T261861,C19681,2025-06-13,1045.9,Paid
T261862,C19681,2025-07-13,1046.21,Paid
T261863,C19681,2025-08-12,1067.09,Paid
T261864,C19681,2025-09-11,1046.38,Paid
T261865,C19681,2025-10-11,1067.44,Paid
T261866,C19681,2025-11-10,1029.9,Paid
T261867,C19681,2025-12-10,1070.9,Paid
T261868,C19681,2026-01-09,1053.2,Paid
T261869,C19681,2026-02-08,1043.56,Paid
T261870,C19681,2026-03-10,1107.06,Paid
T261871,C19681,2026-04-09,1094.07,Paid
T261872,C19681,2026-05-09,1032.35,Paid
T261873,C19681,2026-06-08,1108.18,Paid
T261874,C19681,2026-07-08,1035.62,Paid
T261875,C19681,2026-08-07,1067.91,Paid
T261876,C19682,2025-03-28,822.4,Failed
T261877,C19682,2025-04-27,827.98,Paid
T261878,C19682,2025-05-27,901.29,Paid
T261879,C19682,2025-06-26,884.11,Paid
T261880,C19682,2025-07-26,838.4,Paid
T261881,C19682,2025-08-25,906.73,Paid
T261882,C19682,2025-09-24,877.66,Paid
T261883,C19682,2025-10-24,840.82,Paid
T261884,C19682,2025-11-23,872.03,Paid
T261885,C19682,2025-12-23,903.57,Paid
T261886,C19682,2026-01-22,895.42,Paid
T261887,C19682,2026-02-21,831.62,Paid
T261888,C19682,2026-03-23,859.1,Paid
T261889,C19682,2026-04-22,821.82,Paid
T261890,C19682,2026-05-22,866.39,Paid
T261891,C19682,2026-06-21,890.03,Paid
T261892,C19682,2026-07-21,906.53,Paid
T261893,C19682,2026-08-20,853.49,Paid
T261894,C19683,2025-12-26,473.98,Paid
T261895,C19683,2026-01-25,501.47,Failed
T261896,C19683,2026-02-24,490.72,Paid
T261897,C19683,2026-03-26,492.86,Paid
T261898,C19683,2026-04-25,485.5,Paid
T261899,C19683,2026-05-25,495.08,Paid
T261900,C19683,2026-06-24,486.1,Paid
T261901,C19683,2026-07-24,457.85,Paid
T261902,C19684,2025-12-30,600.62,Failed
T261903,C19684,2026-01-29,596.38,Paid
T261904,C19685,2025-05-06,690.52,Paid
T261905,C19685,2025-06-05,666.92,Paid
T261906,C19685,2025-07-05,652.03,Paid
T261907,C19685,2025-08-04,678.0,Failed
T261908,C19685,2025-09-03,679.11,Paid
T261909,C19685,2025-10-03,679.78,Refunded
T261910,C19685,2025-11-02,690.55,Paid
T261911,C19685,2025-12-02,694.32,Paid
T261912,C19685,2026-01-01,644.76,Failed
T261913,C19685,2026-01-31,678.06,Paid
T261914,C19685,2026-03-02,665.02,Paid
T261915,C19685,2026-04-01,709.53,Paid
T261916,C19685,2026-05-01,686.45,Paid
T261917,C19686,2024-09-10,351.39,Paid
T261918,C19686,2024-10-10,352.79,Paid
T261919,C19686,2024-11-09,370.27,Paid
T261920,C19686,2024-12-09,359.51,Paid
T261921,C19686,2025-01-08,364.94,Paid
T261922,C19686,2025-02-07,360.35,Paid
T261923,C19686,2025-03-09,375.14,Paid
T261924,C19686,2025-04-08,341.47,Paid
T261925,C19686,2025-05-08,351.41,Paid
T261926,C19686,2025-06-07,373.06,Paid
T261927,C19686,2025-07-07,359.27,Paid
T261928,C19686,2025-08-06,363.77,Paid
T261929,C19686,2025-09-05,358.24,Paid
T261930,C19686,2025-10-05,364.66,Paid
T261931,C19686,2025-11-04,366.36,Paid
T261932,C19686,2025-12-04,361.89,Paid
T261933,C19686,2026-01-03,343.22,Failed
T261934,C19686,2026-02-02,360.75,Paid
T261935,C19686,2026-03-04,359.94,Paid
T261936,C19686,2026-04-03,345.52,Paid
T261937,C19686,2026-05-03,343.64,Failed
T261938,C19686,2026-06-02,375.4,Paid
T261939,C19686,2026-07-02,365.2,Paid
T261940,C19686,2026-08-01,341.39,Paid
T261941,C19687,2025-02-08,1440.45,Paid
T261942,C19687,2025-03-10,1387.17,Paid
T261943,C19687,2025-04-09,1375.67,Paid
T261944,C19687,2025-05-09,1440.41,Paid
T261945,C19687,2025-06-08,1315.4,Paid
T261946,C19687,2025-07-08,1308.08,Paid
T261947,C19687,2025-08-07,1394.84,Paid
T261948,C19687,2025-09-06,1408.96,Paid
T261949,C19687,2025-10-06,1311.57,Paid
T261950,C19687,2025-11-05,1326.34,Paid
T261951,C19687,2025-12-05,1350.41,Paid
T261952,C19687,2026-01-04,1387.29,Failed
T261953,C19687,2026-02-03,1342.03,Paid
T261954,C19687,2026-03-05,1316.63,Paid
T261955,C19687,2026-04-04,1316.4,Paid
T261956,C19687,2026-05-04,1308.46,Paid
T261957,C19687,2026-06-03,1373.96,Paid
T261958,C19687,2026-07-03,1385.13,Paid
T261959,C19687,2026-08-02,1363.77,Paid
T261960,C19688,2024-04-10,428.17,Paid
T261961,C19688,2024-05-10,426.95,Paid
T261962,C19688,2024-06-09,434.73,Refunded
T261963,C19688,2024-07-09,439.95,Paid
T261964,C19688,2024-08-08,448.03,Paid
T261965,C19688,2024-09-07,412.96,Paid
T261966,C19688,2024-10-07,408.86,Paid
T261967,C19688,2024-11-06,436.56,Paid
T261968,C19688,2024-12-06,447.41,Failed
T261969,C19688,2025-01-05,439.64,Paid
T261970,C19688,2025-02-04,422.3,Paid
T261971,C19688,2025-03-06,424.36,Paid
T261972,C19688,2025-04-05,427.59,Paid
T261973,C19688,2025-05-05,440.77,Paid
T261974,C19688,2025-06-04,424.28,Failed
T261975,C19688,2025-07-04,445.11,Paid
T261976,C19688,2025-08-03,436.83,Failed
T261977,C19688,2025-09-02,441.16,Paid
T261978,C19688,2025-10-02,438.53,Paid
T261979,C19688,2025-11-01,411.55,Paid
T261980,C19688,2025-12-01,438.49,Failed
T261981,C19688,2025-12-31,431.78,Failed
T261982,C19688,2026-01-30,413.1,Paid
T261983,C19688,2026-03-01,446.5,Paid
T261984,C19688,2026-03-31,440.13,Paid
T261985,C19688,2026-04-30,437.75,Paid
T261986,C19688,2026-05-30,412.81,Paid
T261987,C19688,2026-06-29,412.46,Paid
T261988,C19688,2026-07-29,429.03,Paid
T261989,C19689,2026-06-14,488.43,Paid
T261990,C19689,2026-07-14,471.46,Paid
T261991,C19689,2026-08-13,498.9,Paid
T261992,C19690,2024-07-17,695.24,Paid
T261993,C19690,2024-08-16,718.96,Paid
T261994,C19690,2024-09-15,683.43,Paid
T261995,C19690,2024-10-15,683.52,Paid
T261996,C19690,2024-11-14,670.38,Paid
T261997,C19690,2024-12-14,678.08,Paid
T261998,C19690,2025-01-13,705.72,Paid
T261999,C19690,2025-02-12,670.79,Paid
T262000,C19690,2025-03-14,675.29,Paid
T262001,C19690,2025-04-13,721.09,Paid
T262002,C19690,2025-05-13,696.92,Failed
T262003,C19690,2025-06-12,676.59,Paid
T262004,C19690,2025-07-12,695.77,Paid
T262005,C19690,2025-08-11,704.95,Paid
T262006,C19690,2025-09-10,710.66,Paid
T262007,C19690,2025-10-10,674.7,Paid
T262008,C19690,2025-11-09,659.56,Paid
T262009,C19690,2025-12-09,720.04,Paid
T262010,C19690,2026-01-08,714.92,Paid
T262011,C19690,2026-02-07,709.48,Paid
T262012,C19690,2026-03-09,720.77,Paid
T262013,C19690,2026-04-08,695.56,Paid
T262014,C19690,2026-05-08,663.09,Paid
T262015,C19690,2026-06-07,674.75,Paid
T262016,C19690,2026-07-07,662.19,Paid
T262017,C19690,2026-08-06,712.25,Paid
T262018,C19691,2024-08-19,1014.06,Paid
T262019,C19691,2024-09-18,1064.15,Paid
T262020,C19691,2024-10-18,1009.08,Paid
T262021,C19691,2024-11-17,1016.01,Paid
T262022,C19691,2024-12-17,1064.58,Paid
T262023,C19691,2025-01-16,1041.61,Paid
T262024,C19692,2024-06-21,304.81,Paid
T262025,C19692,2024-07-21,302.54,Paid
T262026,C19692,2024-08-20,323.35,Paid
T262027,C19692,2024-09-19,328.8,Failed
T262028,C19692,2024-10-19,301.68,Paid
T262029,C19692,2024-11-18,306.55,Failed
T262030,C19692,2024-12-18,310.8,Paid
T262031,C19692,2025-01-17,307.81,Paid
T262032,C19692,2025-02-16,312.33,Paid
T262033,C19692,2025-03-18,311.36,Failed
T262034,C19692,2025-04-17,309.85,Paid
T262035,C19692,2025-05-17,317.42,Paid
T262036,C19692,2025-06-16,329.08,Paid
T262037,C19692,2025-07-16,322.23,Paid
T262038,C19692,2025-08-15,322.66,Paid
T262039,C19692,2025-09-14,328.61,Paid
T262040,C19692,2025-10-14,306.05,Paid
T262041,C19692,2025-11-13,299.0,Paid
T262042,C19692,2025-12-13,317.64,Paid
T262043,C19692,2026-01-12,319.19,Paid
T262044,C19692,2026-02-11,307.44,Paid
T262045,C19692,2026-03-13,321.09,Paid
T262046,C19692,2026-04-12,317.55,Paid
T262047,C19692,2026-05-12,319.95,Paid
T262048,C19692,2026-06-11,314.35,Paid
T262049,C19692,2026-07-11,303.84,Paid
T262050,C19692,2026-08-10,322.88,Paid
T262051,C19693,2025-02-01,671.23,Paid
T262052,C19693,2025-03-03,697.87,Paid
T262053,C19693,2025-04-02,661.36,Paid
T262054,C19693,2025-05-02,672.28,Paid
T262055,C19693,2025-06-01,636.5,Paid
T262056,C19693,2025-07-01,644.91,Paid
T262057,C19693,2025-07-31,688.06,Paid
T262058,C19693,2025-08-30,695.15,Paid
T262059,C19694,2025-05-24,1157.23,Paid
T262060,C19694,2025-06-23,1161.78,Paid
T262061,C19694,2025-07-23,1121.75,Paid
T262062,C19694,2025-08-22,1120.63,Paid
T262063,C19694,2025-09-21,1166.31,Paid
T262064,C19694,2025-10-21,1120.11,Paid
T262065,C19694,2025-11-20,1122.05,Paid
T262066,C19694,2025-12-20,1142.14,Paid
T262067,C19694,2026-01-19,1155.05,Paid
T262068,C19694,2026-02-18,1102.28,Paid
T262069,C19694,2026-03-20,1107.56,Failed
T262070,C19694,2026-04-19,1129.46,Paid
T262071,C19694,2026-05-19,1130.16,Paid
T262072,C19694,2026-06-18,1113.23,Paid
T262073,C19694,2026-07-18,1162.35,Paid
T262074,C19694,2026-08-17,1190.06,Paid
T262075,C19695,2024-12-19,727.51,Paid
T262076,C19695,2025-01-18,732.53,Paid
T262077,C19695,2025-02-17,671.18,Paid
T262078,C19695,2025-03-19,667.73,Paid
T262079,C19695,2025-04-18,667.82,Refunded
T262080,C19695,2025-05-18,687.97,Paid
T262081,C19695,2025-06-17,728.55,Failed
T262082,C19695,2025-07-17,692.74,Paid
T262083,C19696,2024-05-23,1422.93,Paid
T262084,C19696,2024-06-22,1394.7,Paid
T262085,C19696,2024-07-22,1510.97,Paid
T262086,C19696,2024-08-21,1426.79,Paid
T262087,C19696,2024-09-20,1420.48,Paid
T262088,C19696,2024-10-20,1513.32,Paid
T262089,C19696,2024-11-19,1414.07,Paid
T262090,C19696,2024-12-19,1480.51,Paid
T262091,C19696,2025-01-18,1468.34,Paid
T262092,C19696,2025-02-17,1481.5,Paid
T262093,C19696,2025-03-19,1416.69,Paid
T262094,C19696,2025-04-18,1519.71,Paid
T262095,C19696,2025-05-18,1405.44,Paid
T262096,C19696,2025-06-17,1398.96,Paid
T262097,C19696,2025-07-17,1458.7,Paid
T262098,C19696,2025-08-16,1467.18,Paid
T262099,C19696,2025-09-15,1425.58,Paid
T262100,C19696,2025-10-15,1494.81,Paid
T262101,C19696,2025-11-14,1472.34,Paid
T262102,C19696,2025-12-14,1417.15,Paid
T262103,C19696,2026-01-13,1420.88,Paid
T262104,C19696,2026-02-12,1494.16,Paid
T262105,C19696,2026-03-14,1468.85,Paid
T262106,C19696,2026-04-13,1478.48,Paid
T262107,C19696,2026-05-13,1448.84,Paid
T262108,C19696,2026-06-12,1514.6,Paid
T262109,C19696,2026-07-12,1441.27,Paid
T262110,C19696,2026-08-11,1421.95,Paid
T262111,C19697,2025-10-09,718.76,Paid
T262112,C19697,2025-11-08,697.26,Paid
T262113,C19697,2025-12-08,710.61,Paid
T262114,C19697,2026-01-07,674.25,Paid
T262115,C19697,2026-02-06,734.61,Paid
T262116,C19697,2026-03-08,691.62,Paid
T262117,C19697,2026-04-07,670.14,Paid
T262118,C19697,2026-05-07,692.96,Paid
T262119,C19697,2026-06-06,687.98,Paid
T262120,C19697,2026-07-06,683.19,Paid
T262121,C19697,2026-08-05,738.7,Paid
T262122,C19698,2025-11-08,466.89,Paid
T262123,C19698,2025-12-08,483.12,Paid
T262124,C19698,2026-01-07,473.74,Paid
T262125,C19698,2026-02-06,457.53,Paid
T262126,C19698,2026-03-08,501.43,Paid
T262127,C19698,2026-04-07,484.91,Refunded
T262128,C19698,2026-05-07,457.24,Paid
T262129,C19698,2026-06-06,496.92,Paid
T262130,C19698,2026-07-06,482.81,Paid
T262131,C19698,2026-08-05,461.99,Paid
T262132,C19699,2024-10-15,394.84,Paid
T262133,C19699,2024-11-14,415.92,Paid
T262134,C19699,2024-12-14,426.83,Paid
T262135,C19699,2025-01-13,390.22,Paid
T262136,C19699,2025-02-12,410.75,Paid
T262137,C19699,2025-03-14,397.67,Paid
T262138,C19699,2025-04-13,416.23,Paid
T262139,C19699,2025-05-13,395.43,Paid
T262140,C19699,2025-06-12,410.15,Failed
T262141,C19699,2025-07-12,393.36,Paid
T262142,C19699,2025-08-11,405.23,Refunded
T262143,C19699,2025-09-10,415.98,Paid
T262144,C19699,2025-10-10,418.32,Paid
T262145,C19699,2025-11-09,424.52,Paid
T262146,C19699,2025-12-09,390.89,Paid
T262147,C19699,2026-01-08,421.29,Paid
T262148,C19699,2026-02-07,423.71,Paid
T262149,C19699,2026-03-09,393.48,Paid
T262150,C19699,2026-04-08,426.16,Failed
T262151,C19699,2026-05-08,392.0,Paid
T262152,C19699,2026-06-07,410.99,Paid
T262153,C19699,2026-07-07,417.03,Refunded
T262154,C19699,2026-08-06,390.32,Paid
T262155,C19700,2023-11-23,1378.89,Paid
T262156,C19700,2023-12-23,1328.53,Paid
T262157,C19700,2024-01-22,1319.94,Paid
T262158,C19700,2024-02-21,1398.9,Refunded
T262159,C19700,2024-03-22,1428.95,Paid
T262160,C19700,2024-04-21,1315.34,Paid
T262161,C19700,2024-05-21,1444.34,Paid
T262162,C19700,2024-06-20,1444.0,Paid
T262163,C19700,2024-07-20,1365.94,Paid
T262164,C19700,2024-08-19,1405.67,Paid
T262165,C19700,2024-09-18,1417.06,Paid
T262166,C19700,2024-10-18,1374.1,Paid
T262167,C19700,2024-11-17,1443.98,Refunded
T262168,C19700,2024-12-17,1382.14,Paid
T262169,C19700,2025-01-16,1368.67,Paid
T262170,C19700,2025-02-15,1423.59,Paid
T262171,C19700,2025-03-17,1335.23,Paid
T262172,C19700,2025-04-16,1384.97,Paid
T262173,C19700,2025-05-16,1386.06,Paid
T262174,C19700,2025-06-15,1440.39,Paid
T262175,C19700,2025-07-15,1429.43,Paid
T262176,C19700,2025-08-14,1399.84,Paid
T262177,C19700,2025-09-13,1355.07,Paid
T262178,C19700,2025-10-13,1422.72,Paid
